Equipment ID,Equipment Type,Purchase Date,Last Maintenance Date,Maintenance Status,Equipment Cost (CAD),Usage Hours,Location,Supplier,Warranty Expiry Date,Next Maintenance Due Date,Usage Days Since Last Maintenance,Usage Hours Since Last Maintenance,Time Since Last Maintenance (Days),Maintenance Frequency (Times),Failure History,Condition Rating,Failure Prediction (Target)
EQ09412,Cameras,2016-10-04 0:00,2017-02-15 0:00,Good,35315.85,9253,South Stand,Turf Solutions,2018-07-01 0:00,2016-08-15 0:00,385,9233,2755,9,0,8,0
EQ09413,Goalpost,2016-07-06 0:00,2019-08-04 0:00,Needs Repair,48055.34,5972,South Stand,Lighting Masters,2015-05-26 0:00,2019-09-17 0:00,241,5794,1855,4,0,4,1
EQ09414,Audio System,2016-05-16 0:00,2015-09-29 0:00,Good,8707.44,8693,East Stand,Sports Equipment Co.,2016-09-14 0:00,2017-06-26 0:00,358,8585,3260,9,0,9,0
EQ09415,Scoreboard,2023-04-02 0:00,2018-06-30 0:00,Replaced,16077.27,6714,South Stand,Field Systems Ltd.,2018-08-13 0:00,2018-12-15 0:00,274,6565,2255,7,0,8,0
EQ09416,Scoreboard,2024-04-08 0:00,2023-03-23 0:00,Needs Repair,10036.46,7265,South Stand,Goalkeepers Inc.,2019-01-07 0:00,2016-03-27 0:00,298,7158,528,2,0,5,0
EQ09417,Lighting System,2020-03-15 0:00,2017-07-18 0:00,Good,735.83,7698,West Stand,Turf Solutions,2017-01-20 0:00,2018-08-15 0:00,314,7542,2602,9,0,7,0
EQ09418,Lighting System,2018-01-09 0:00,2019-02-03 0:00,Under Repair,25330.83,3729,South Stand,Lighting Masters,2018-10-04 0:00,2019-02-05 0:00,149,3584,2037,4,0,1,1
EQ09419,Scoreboard,2019-10-04 0:00,2021-05-05 0:00,Needs Repair,35977.56,5562,West Stand,Audio Visual Experts,2017-11-27 0:00,2018-07-03 0:00,228,5471,1215,6,0,5,0
EQ09420,Field Marking Equipment,2018-03-10 0:00,2019-12-11 0:00,Replaced,46326.62,4385,South Stand,Lighting Masters,2019-02-04 0:00,2018-01-08 0:00,177,4241,1726,7,0,8,0
EQ09421,Goalpost,2016-04-06 0:00,2024-03-25 0:00,Good,23632.71,8243,South Stand,Goalkeepers Inc.,2016-02-02 0:00,2018-11-01 0:00,337,8097,160,3,0,7,0
EQ09422,Goalpost,2022-11-04 0:00,2022-01-01 0:00,Good,41720.25,8513,South Stand,Goalkeepers Inc.,2016-02-22 0:00,2016-10-01 0:00,354,8484,974,8,0,7,0
EQ09423,Scoreboard,2023-04-30 0:00,2018-09-19 0:00,Replaced,8635.08,6524,West Stand,Turf Solutions,2017-10-02 0:00,2018-01-20 0:00,270,6485,2174,6,0,9,0
EQ09424,Turf Maintenance Machine,2016-01-15 0:00,2022-07-18 0:00,Needs Repair,42889.73,9641,Main Field,Audio Visual Experts,2015-01-06 0:00,2016-06-29 0:00,399,9570,776,6,0,5,0
EQ09425,Turnstiles,2021-12-03 0:00,2018-08-11 0:00,Good,12198.47,3437,South Stand,Goalkeepers Inc.,2016-10-26 0:00,2016-03-16 0:00,136,3271,2213,5,0,9,0
EQ09426,Audio System,2016-07-22 0:00,2023-09-14 0:00,Under Repair,29128.03,8709,Main Field,Audio Visual Experts,2017-10-25 0:00,2016-06-24 0:00,355,8510,353,9,0,1,1
EQ09427,Turnstiles,2020-03-19 0:00,2021-07-20 0:00,Good,32549.24,2078,North Stand,Field Systems Ltd.,2017-09-20 0:00,2017-03-19 0:00,79,1891,1139,7,0,8,0
EQ09428,Cameras,2021-10-13 0:00,2019-08-05 0:00,Replaced,34471.65,528,South Stand,Turf Solutions,2017-03-06 0:00,2015-09-19 0:00,21,514,1854,2,0,8,0
EQ09429,Turf Maintenance Machine,2022-07-24 0:00,2015-12-27 0:00,Needs Repair,12247.72,1084,South Stand,Turf Solutions,2019-12-19 0:00,2019-01-01 0:00,40,951,3171,4,0,5,0
EQ09430,Score Display,2018-01-10 0:00,2023-04-06 0:00,Replaced,3834.51,9585,Main Field,Field Systems Ltd.,2015-01-06 0:00,2019-12-27 0:00,392,9397,514,9,0,9,0
EQ09431,Turf Maintenance Machine,2024-08-26 0:00,2017-01-27 0:00,Under Repair,12665.52,5849,West Stand,Turf Solutions,2017-06-03 0:00,2017-10-10 0:00,238,5720,2774,7,0,1,1
EQ09432,Turf Maintenance Machine,2017-11-14 0:00,2024-04-22 0:00,Replaced,30768.44,4656,South Stand,Lighting Masters,2019-11-10 0:00,2015-02-14 0:00,190,4553,132,1,0,8,0
EQ09433,Cameras,2017-05-15 0:00,2021-01-22 0:00,Replaced,34053.1,4454,North Stand,Field Systems Ltd.,2019-08-19 0:00,2016-11-24 0:00,178,4281,1318,9,0,9,0
EQ09434,Goalpost,2021-09-30 0:00,2022-12-13 0:00,Needs Repair,25280.22,4933,West Stand,Field Systems Ltd.,2019-11-26 0:00,2017-10-23 0:00,203,4868,628,8,0,4,1
EQ09435,Field Marking Equipment,2022-04-13 0:00,2017-01-26 0:00,Good,43600.6,5545,North Stand,Turf Solutions,2015-07-19 0:00,2018-09-05 0:00,226,5413,2775,9,0,7,0
EQ09436,Turnstiles,2022-05-25 0:00,2020-02-13 0:00,Replaced,7002.81,7752,South Stand,Lighting Masters,2015-01-29 0:00,2018-08-27 0:00,316,7589,1662,5,0,8,0
EQ09437,Lighting System,2021-09-28 0:00,2020-12-01 0:00,Under Repair,3899.88,3571,Main Field,Goalkeepers Inc.,2016-04-18 0:00,2016-05-25 0:00,142,3415,1370,7,0,2,1
EQ09438,Turnstiles,2020-04-01 0:00,2017-10-15 0:00,Needs Repair,30425.78,7867,West Stand,Lighting Masters,2017-02-26 0:00,2018-09-01 0:00,325,7790,2513,6,1,4,1
EQ09439,Audio System,2017-11-11 0:00,2020-11-04 0:00,Needs Repair,12976.85,1110,South Stand,Turf Solutions,2016-01-07 0:00,2017-05-22 0:00,43,1023,1397,5,0,5,0
EQ09440,Scoreboard,2018-09-29 0:00,2015-07-04 0:00,Needs Repair,4867.1,4153,West Stand,Audio Visual Experts,2019-07-28 0:00,2018-11-27 0:00,167,3996,3347,7,0,4,1
EQ09441,Scoreboard,2019-12-02 0:00,2019-04-03 0:00,Needs Repair,19262.12,3408,North Stand,Field Systems Ltd.,2015-02-02 0:00,2015-03-01 0:00,139,3347,1978,2,0,4,1
EQ09442,Seats,2017-09-11 0:00,2023-11-02 0:00,Replaced,24706.93,9345,Main Field,Audio Visual Experts,2019-05-11 0:00,2019-12-08 0:00,384,9221,304,4,0,9,0
EQ09443,Seats,2022-10-07 0:00,2020-11-27 0:00,Needs Repair,47864.21,5423,North Stand,Turf Solutions,2018-06-16 0:00,2019-09-21 0:00,221,5303,1374,9,0,4,1
EQ09444,Turf Maintenance Machine,2021-11-15 0:00,2023-08-06 0:00,Replaced,27166.61,4936,South Stand,Turf Solutions,2015-07-29 0:00,2015-04-27 0:00,199,4787,392,2,0,9,0
EQ09445,Turf Maintenance Machine,2023-07-26 0:00,2022-03-04 0:00,Under Repair,20166.07,533,East Stand,Turf Solutions,2018-01-18 0:00,2016-12-08 0:00,21,498,912,6,0,2,0
EQ09446,Cameras,2017-09-16 0:00,2024-05-12 0:00,Under Repair,47878.55,8472,West Stand,Lighting Masters,2017-02-06 0:00,2015-12-27 0:00,349,8368,112,7,0,1,1
EQ09447,Turf Maintenance Machine,2019-10-10 0:00,2021-12-03 0:00,Replaced,23564.37,3818,Main Field,Sports Equipment Co.,2017-04-12 0:00,2015-09-15 0:00,151,3633,1003,3,0,9,0
EQ09448,Goalpost,2015-08-26 0:00,2016-08-06 0:00,Good,43791,2660,Main Field,Field Systems Ltd.,2015-09-25 0:00,2015-05-18 0:00,107,2557,2948,3,0,7,0
EQ09449,Lighting System,2018-05-03 0:00,2019-03-10 0:00,Good,4070.46,6823,West Stand,Sports Equipment Co.,2015-08-06 0:00,2017-07-04 0:00,278,6664,2002,4,1,7,0
EQ09450,Cameras,2016-02-11 0:00,2018-09-15 0:00,Good,11169.22,9949,Main Field,Field Systems Ltd.,2016-02-02 0:00,2019-06-04 0:00,413,9917,2178,9,0,9,0
EQ09451,Goalpost,2017-09-23 0:00,2022-10-22 0:00,Under Repair,33296.58,9937,South Stand,Audio Visual Experts,2015-07-08 0:00,2018-08-20 0:00,414,9924,680,7,0,1,1
EQ09452,Turnstiles,2019-07-25 0:00,2016-12-03 0:00,Good,9135.16,1242,East Stand,Audio Visual Experts,2017-07-18 0:00,2019-12-30 0:00,50,1190,2829,2,0,8,0
EQ09453,Turnstiles,2018-08-03 0:00,2016-12-02 0:00,Good,30262.14,7797,South Stand,Audio Visual Experts,2015-07-28 0:00,2017-02-09 0:00,320,7672,2830,7,0,9,0
EQ09454,Score Display,2022-04-11 0:00,2015-03-01 0:00,Good,17911.41,1944,East Stand,Goalkeepers Inc.,2019-12-13 0:00,2016-06-21 0:00,74,1773,3472,3,0,7,0
EQ09455,Turf Maintenance Machine,2019-11-16 0:00,2024-04-10 0:00,Replaced,24290.65,8757,Main Field,Turf Solutions,2016-05-29 0:00,2019-03-11 0:00,357,8574,144,4,0,8,0
EQ09456,Turf Maintenance Machine,2018-02-14 0:00,2019-11-12 0:00,Good,15865.76,5806,South Stand,Turf Solutions,2019-12-03 0:00,2016-07-03 0:00,240,5756,1755,9,1,9,0
EQ09457,Turf Maintenance Machine,2019-05-28 0:00,2022-07-18 0:00,Needs Repair,47839.28,8519,West Stand,Audio Visual Experts,2018-05-05 0:00,2016-06-17 0:00,351,8433,776,2,0,4,1
EQ09458,Cameras,2020-08-15 0:00,2019-06-29 0:00,Needs Repair,26531.11,9652,South Stand,Goalkeepers Inc.,2018-02-24 0:00,2015-06-15 0:00,399,9586,1891,7,1,5,0
EQ09459,Audio System,2024-07-01 0:00,2020-08-12 0:00,Needs Repair,17555.14,5273,West Stand,Field Systems Ltd.,2017-07-23 0:00,2016-05-14 0:00,219,5255,1481,2,0,5,0
EQ09460,Goalpost,2019-05-26 0:00,2019-07-10 0:00,Good,49491.22,2295,South Stand,Goalkeepers Inc.,2019-08-25 0:00,2015-07-22 0:00,96,2292,1880,5,0,7,0
EQ09461,Audio System,2019-03-19 0:00,2022-08-04 0:00,Under Repair,718.08,7419,South Stand,Turf Solutions,2017-03-13 0:00,2018-02-27 0:00,305,7320,759,9,1,1,1
EQ09462,Seats,2019-11-16 0:00,2018-03-31 0:00,Under Repair,8187.69,5939,Main Field,Sports Equipment Co.,2017-12-23 0:00,2017-10-01 0:00,240,5750,2346,5,0,2,1
EQ09463,Lighting System,2023-06-02 0:00,2016-04-27 0:00,Under Repair,4558.9,1985,Main Field,Goalkeepers Inc.,2015-07-16 0:00,2017-11-11 0:00,80,1930,3049,6,0,1,1
EQ09464,Field Marking Equipment,2018-02-06 0:00,2017-04-01 0:00,Needs Repair,37545.46,1100,West Stand,Sports Equipment Co.,2015-11-07 0:00,2017-11-30 0:00,44,1063,2710,8,0,4,1
EQ09465,Audio System,2015-03-24 0:00,2015-04-26 0:00,Under Repair,31531.67,8109,North Stand,Turf Solutions,2016-08-07 0:00,2015-08-01 0:00,332,7957,3416,3,0,2,1
EQ09466,Audio System,2017-08-13 0:00,2019-02-02 0:00,Under Repair,30375.53,1805,West Stand,Sports Equipment Co.,2017-06-22 0:00,2019-12-15 0:00,67,1610,2038,3,0,1,1
EQ09467,Seats,2023-11-18 0:00,2015-03-03 0:00,Under Repair,7922.56,3037,Main Field,Audio Visual Experts,2017-05-02 0:00,2016-01-15 0:00,121,2902,3470,5,0,1,1
EQ09468,Field Marking Equipment,2021-11-28 0:00,2024-04-13 0:00,Good,2700.93,1150,South Stand,Lighting Masters,2015-02-18 0:00,2018-09-19 0:00,41,994,141,3,1,8,0
EQ09469,Field Marking Equipment,2016-05-09 0:00,2022-06-10 0:00,Needs Repair,11031.84,5390,East Stand,Lighting Masters,2017-11-12 0:00,2017-03-23 0:00,223,5354,814,8,0,4,1
EQ09470,Field Marking Equipment,2021-01-07 0:00,2021-12-02 0:00,Replaced,9683.61,5483,North Stand,Field Systems Ltd.,2015-08-10 0:00,2015-10-03 0:00,227,5443,1004,8,0,8,0
EQ09471,Lighting System,2022-07-28 0:00,2019-01-07 0:00,Replaced,22641.66,4622,South Stand,Lighting Masters,2018-12-19 0:00,2018-01-07 0:00,191,4575,2064,6,0,8,0
EQ09472,Audio System,2019-04-14 0:00,2015-05-11 0:00,Good,29694.57,2949,Main Field,Lighting Masters,2017-04-07 0:00,2016-11-08 0:00,115,2768,3401,6,0,7,0
EQ09473,Scoreboard,2022-02-27 0:00,2022-11-14 0:00,Needs Repair,28715.98,4506,South Stand,Goalkeepers Inc.,2015-02-25 0:00,2018-03-06 0:00,184,4422,657,3,0,4,1
EQ09474,Field Marking Equipment,2018-06-30 0:00,2018-10-22 0:00,Replaced,14767.44,5813,Main Field,Goalkeepers Inc.,2015-12-23 0:00,2017-05-28 0:00,239,5724,2141,1,0,9,0
EQ09475,Goalpost,2015-10-01 0:00,2016-02-02 0:00,Needs Repair,13193.16,4774,West Stand,Sports Equipment Co.,2019-10-24 0:00,2018-06-10 0:00,195,4680,3134,8,0,4,1
EQ09476,Turf Maintenance Machine,2021-01-10 0:00,2020-01-06 0:00,Good,1810.05,1375,South Stand,Goalkeepers Inc.,2017-10-31 0:00,2017-08-22 0:00,55,1330,1700,3,0,7,0
EQ09477,Score Display,2016-01-29 0:00,2024-07-11 0:00,Under Repair,13312.85,7672,South Stand,Turf Solutions,2019-08-11 0:00,2017-08-10 0:00,318,7638,52,6,0,2,1
EQ09478,Lighting System,2022-08-25 0:00,2017-01-11 0:00,Good,32788.83,6837,South Stand,Audio Visual Experts,2018-11-06 0:00,2019-10-27 0:00,284,6821,2790,4,0,7,0
EQ09479,Lighting System,2024-07-26 0:00,2021-02-09 0:00,Good,13396.88,6048,Main Field,Sports Equipment Co.,2015-05-01 0:00,2017-01-12 0:00,249,5987,1300,7,0,8,0
EQ09480,Turf Maintenance Machine,2015-05-12 0:00,2020-04-02 0:00,Needs Repair,33715.69,9813,West Stand,Audio Visual Experts,2015-12-23 0:00,2018-08-06 0:00,404,9687,1613,4,0,5,0
EQ09481,Field Marking Equipment,2024-06-15 0:00,2018-11-01 0:00,Needs Repair,7178.01,5101,East Stand,Turf Solutions,2017-03-06 0:00,2017-12-08 0:00,205,4924,2131,8,0,4,1
EQ09482,Lighting System,2019-10-28 0:00,2018-01-31 0:00,Good,23501.4,8071,South Stand,Audio Visual Experts,2019-04-14 0:00,2016-05-16 0:00,334,8027,2405,2,1,7,0
EQ09483,Score Display,2022-07-13 0:00,2017-01-02 0:00,Good,17586.55,9642,West Stand,Lighting Masters,2018-04-29 0:00,2016-04-19 0:00,397,9525,2799,8,0,9,0
EQ09484,Goalpost,2019-06-08 0:00,2022-04-22 0:00,Replaced,6708.92,3067,East Stand,Goalkeepers Inc.,2015-11-26 0:00,2017-12-05 0:00,126,3027,863,5,0,9,0
EQ09485,Field Marking Equipment,2024-05-27 0:00,2022-10-31 0:00,Replaced,8617.74,9962,South Stand,Goalkeepers Inc.,2015-03-11 0:00,2019-12-24 0:00,410,9832,671,7,0,9,0
EQ09486,Audio System,2020-09-29 0:00,2022-06-08 0:00,Under Repair,45200.99,1204,South Stand,Audio Visual Experts,2019-12-13 0:00,2016-02-04 0:00,48,1159,816,6,0,1,1
EQ09487,Seats,2016-08-27 0:00,2016-06-11 0:00,Replaced,23385.48,5255,Main Field,Turf Solutions,2016-01-17 0:00,2018-11-24 0:00,218,5236,3004,4,0,8,0
EQ09488,Score Display,2018-10-07 0:00,2024-04-13 0:00,Good,18402.44,4209,Main Field,Lighting Masters,2016-12-10 0:00,2017-01-03 0:00,170,4076,141,6,1,9,0
EQ09489,Score Display,2022-11-02 0:00,2024-08-30 0:00,Needs Repair,38752.38,7069,West Stand,Field Systems Ltd.,2015-01-17 0:00,2015-06-26 0:00,289,6936,2,8,0,4,1
EQ09490,Goalpost,2021-08-30 0:00,2019-08-19 0:00,Replaced,29145.73,6826,North Stand,Goalkeepers Inc.,2019-12-05 0:00,2017-03-30 0:00,278,6677,1840,4,0,9,0
EQ09491,Score Display,2021-04-23 0:00,2021-06-25 0:00,Replaced,14740.96,2236,South Stand,Audio Visual Experts,2016-03-20 0:00,2016-01-30 0:00,90,2171,1164,7,0,9,0
EQ09492,Score Display,2019-04-22 0:00,2017-07-31 0:00,Under Repair,46084.13,4774,West Stand,Sports Equipment Co.,2015-01-07 0:00,2016-02-02 0:00,199,4773,2589,2,0,1,1
EQ09493,Cameras,2015-01-21 0:00,2024-07-22 0:00,Good,41774.37,2327,East Stand,Lighting Masters,2018-04-28 0:00,2016-09-23 0:00,93,2220,41,7,0,8,0
EQ09494,Cameras,2022-11-19 0:00,2021-12-08 0:00,Good,45131.89,7071,East Stand,Field Systems Ltd.,2017-03-19 0:00,2017-08-27 0:00,294,7053,998,5,0,9,0
EQ09495,Audio System,2016-12-05 0:00,2020-10-21 0:00,Replaced,5600.03,5539,South Stand,Field Systems Ltd.,2019-06-01 0:00,2016-05-06 0:00,226,5417,1411,6,0,8,0
EQ09496,Turf Maintenance Machine,2016-05-26 0:00,2021-05-14 0:00,Good,28772.59,5438,South Stand,Goalkeepers Inc.,2018-11-23 0:00,2019-05-15 0:00,222,5324,1206,2,0,8,0
EQ09497,Cameras,2017-07-22 0:00,2020-07-22 0:00,Under Repair,18489.1,2011,South Stand,Field Systems Ltd.,2018-12-14 0:00,2015-12-16 0:00,80,1929,1502,4,0,1,1
EQ09498,Scoreboard,2023-01-21 0:00,2017-09-19 0:00,Good,25926.32,7929,Main Field,Lighting Masters,2018-02-21 0:00,2017-07-19 0:00,330,7922,2539,6,0,9,0
EQ09499,Turnstiles,2021-08-07 0:00,2018-10-27 0:00,Under Repair,44115.35,563,North Stand,Lighting Masters,2017-05-04 0:00,2015-10-14 0:00,20,491,2136,5,0,1,0
EQ09500,Lighting System,2022-07-18 0:00,2016-01-18 0:00,Under Repair,13503.16,1837,South Stand,Goalkeepers Inc.,2018-08-13 0:00,2017-12-30 0:00,70,1683,3149,7,0,1,1
EQ09501,Turnstiles,2020-08-17 0:00,2021-08-08 0:00,Replaced,34223.29,9901,North Stand,Turf Solutions,2019-01-20 0:00,2016-10-01 0:00,411,9870,1120,6,0,8,0
EQ09502,Lighting System,2020-06-01 0:00,2016-04-01 0:00,Replaced,21130.98,399,South Stand,Sports Equipment Co.,2016-05-26 0:00,2015-06-22 0:00,16,393,3075,2,0,8,0
EQ09503,Turnstiles,2015-05-11 0:00,2021-12-06 0:00,Needs Repair,26964.86,548,North Stand,Sports Equipment Co.,2019-03-28 0:00,2016-02-29 0:00,19,459,1000,9,0,5,0
EQ09504,Field Marking Equipment,2018-04-19 0:00,2017-05-14 0:00,Under Repair,37721.41,6869,North Stand,Turf Solutions,2015-02-06 0:00,2018-08-15 0:00,284,6809,2667,8,0,1,1
EQ09505,Score Display,2021-05-04 0:00,2019-06-18 0:00,Good,22140.32,8705,Main Field,Goalkeepers Inc.,2018-01-18 0:00,2019-03-18 0:00,357,8574,1902,1,0,7,0
EQ09506,Score Display,2021-09-30 0:00,2022-05-13 0:00,Replaced,18677.72,5032,North Stand,Goalkeepers Inc.,2017-07-18 0:00,2016-03-29 0:00,203,4873,842,6,0,9,0
EQ09507,Cameras,2023-09-13 0:00,2016-08-13 0:00,Good,35969.61,5322,South Stand,Lighting Masters,2015-12-05 0:00,2018-07-18 0:00,217,5207,2941,7,0,7,0
EQ09508,Goalpost,2019-09-27 0:00,2019-12-01 0:00,Replaced,39401.13,2917,South Stand,Turf Solutions,2015-07-11 0:00,2015-09-12 0:00,116,2775,1736,7,0,8,0
EQ09509,Lighting System,2017-04-26 0:00,2022-01-21 0:00,Good,36415.04,8133,South Stand,Audio Visual Experts,2018-11-25 0:00,2016-10-15 0:00,335,8037,954,4,0,7,0
EQ09510,Seats,2019-12-10 0:00,2021-06-04 0:00,Good,38320.63,847,West Stand,Lighting Masters,2017-06-21 0:00,2017-01-03 0:00,31,738,1185,6,0,9,0
EQ09511,Seats,2021-01-26 0:00,2021-08-25 0:00,Under Repair,11208.99,3127,Main Field,Turf Solutions,2015-03-22 0:00,2016-10-31 0:00,125,3005,1103,2,0,2,1
EQ09512,Score Display,2019-11-13 0:00,2022-09-10 0:00,Replaced,34023.31,668,Main Field,Field Systems Ltd.,2016-08-06 0:00,2016-12-25 0:00,24,574,722,6,1,8,0
EQ09513,Lighting System,2018-06-18 0:00,2022-04-11 0:00,Good,33866.57,129,North Stand,Turf Solutions,2019-06-20 0:00,2018-10-22 0:00,2,56,874,7,0,9,0
EQ09514,Goalpost,2015-03-01 0:00,2019-05-16 0:00,Under Repair,28781.01,9788,East Stand,Lighting Masters,2019-10-10 0:00,2019-09-07 0:00,405,9718,1935,6,0,1,1
EQ09515,Audio System,2024-02-15 0:00,2021-12-28 0:00,Needs Repair,37543.74,2948,North Stand,Sports Equipment Co.,2015-07-26 0:00,2017-10-05 0:00,122,2923,978,8,0,4,1
EQ09516,Seats,2016-01-06 0:00,2021-06-03 0:00,Needs Repair,26060.96,8316,Main Field,Lighting Masters,2018-01-05 0:00,2015-09-10 0:00,341,8191,1186,9,0,4,1
EQ09517,Lighting System,2024-07-04 0:00,2015-02-28 0:00,Under Repair,36304.38,8545,Main Field,Turf Solutions,2017-09-16 0:00,2016-12-10 0:00,356,8541,3473,4,0,1,1
EQ09518,Lighting System,2021-07-22 0:00,2024-07-13 0:00,Good,13343.49,6537,West Stand,Goalkeepers Inc.,2015-11-02 0:00,2015-03-31 0:00,272,6529,50,1,0,7,0
EQ09519,Cameras,2019-11-05 0:00,2022-04-23 0:00,Replaced,27394.77,3008,South Stand,Turf Solutions,2015-01-18 0:00,2019-10-31 0:00,119,2849,862,7,1,9,0
EQ09520,Goalpost,2020-10-12 0:00,2019-10-07 0:00,Replaced,13200.4,9494,North Stand,Goalkeepers Inc.,2017-04-10 0:00,2017-03-12 0:00,391,9385,1791,3,0,9,0
EQ09521,Cameras,2020-11-12 0:00,2023-08-31 0:00,Replaced,45427.16,6944,South Stand,Turf Solutions,2017-09-29 0:00,2019-04-14 0:00,288,6900,367,6,0,8,0
EQ09522,Seats,2024-04-18 0:00,2021-07-13 0:00,Good,9286.39,3295,Main Field,Field Systems Ltd.,2019-01-27 0:00,2019-01-03 0:00,131,3148,1146,2,0,8,0
EQ09523,Turf Maintenance Machine,2016-05-07 0:00,2022-04-08 0:00,Replaced,14502.87,6973,East Stand,Turf Solutions,2017-06-19 0:00,2019-06-06 0:00,289,6931,877,9,0,8,0
EQ09524,Cameras,2021-05-02 0:00,2016-06-29 0:00,Under Repair,46236.6,481,North Stand,Goalkeepers Inc.,2016-09-27 0:00,2018-05-03 0:00,19,460,2986,5,0,2,0
EQ09525,Field Marking Equipment,2016-01-14 0:00,2021-10-03 0:00,Needs Repair,44779.93,6004,East Stand,Field Systems Ltd.,2018-05-09 0:00,2016-05-15 0:00,247,5927,1064,1,0,5,0
EQ09526,Turf Maintenance Machine,2022-11-01 0:00,2020-12-02 0:00,Under Repair,22739.45,7423,South Stand,Goalkeepers Inc.,2017-12-27 0:00,2017-10-18 0:00,307,7368,1369,7,0,1,1
EQ09527,Lighting System,2022-07-27 0:00,2021-10-23 0:00,Good,40907.58,9276,North Stand,Field Systems Ltd.,2015-11-14 0:00,2017-11-18 0:00,379,9102,1044,3,1,7,0
EQ09528,Scoreboard,2015-05-12 0:00,2024-03-04 0:00,Needs Repair,22555.12,3329,North Stand,Lighting Masters,2016-06-05 0:00,2016-03-27 0:00,135,3235,181,8,0,4,1
EQ09529,Score Display,2020-06-17 0:00,2016-07-14 0:00,Good,43909.14,6632,North Stand,Lighting Masters,2017-05-02 0:00,2015-03-10 0:00,274,6578,2971,1,0,7,0
EQ09530,Turf Maintenance Machine,2023-11-06 0:00,2017-05-23 0:00,Needs Repair,28673.33,4425,North Stand,Sports Equipment Co.,2017-10-20 0:00,2016-10-01 0:00,182,4358,2658,5,0,5,0
EQ09531,Lighting System,2020-10-05 0:00,2016-01-09 0:00,Good,21471.14,3370,Main Field,Field Systems Ltd.,2018-10-27 0:00,2016-07-02 0:00,137,3282,3158,1,0,8,0
EQ09532,Goalpost,2023-01-23 0:00,2016-10-22 0:00,Under Repair,15518.83,5999,North Stand,Lighting Masters,2016-06-09 0:00,2018-05-18 0:00,243,5835,2871,1,0,1,1
EQ09533,Turf Maintenance Machine,2022-03-23 0:00,2024-07-02 0:00,Good,21827.2,6049,East Stand,Field Systems Ltd.,2015-09-26 0:00,2015-05-24 0:00,244,5867,61,2,0,7,0
EQ09534,Scoreboard,2021-07-05 0:00,2020-02-29 0:00,Under Repair,1651.92,7320,West Stand,Sports Equipment Co.,2017-09-29 0:00,2019-03-21 0:00,305,7309,1646,9,0,2,1
EQ09535,Score Display,2017-06-11 0:00,2022-10-18 0:00,Replaced,35483.64,6358,South Stand,Turf Solutions,2017-02-24 0:00,2015-01-17 0:00,261,6271,684,5,0,8,0
EQ09536,Audio System,2020-06-12 0:00,2018-06-29 0:00,Needs Repair,16379.48,1060,Main Field,Audio Visual Experts,2015-06-10 0:00,2018-02-08 0:00,40,968,2256,8,0,4,1
EQ09537,Turnstiles,2017-05-19 0:00,2018-10-09 0:00,Replaced,17713.52,7381,South Stand,Audio Visual Experts,2016-10-13 0:00,2017-10-26 0:00,300,7194,2154,4,0,8,0
EQ09538,Field Marking Equipment,2022-01-14 0:00,2024-07-03 0:00,Under Repair,32502.77,9467,Main Field,Audio Visual Experts,2017-02-06 0:00,2017-08-21 0:00,387,9282,60,7,0,2,1
EQ09539,Score Display,2023-05-10 0:00,2021-02-15 0:00,Replaced,8079.18,930,South Stand,Audio Visual Experts,2018-06-07 0:00,2019-07-31 0:00,34,813,1294,9,0,8,0
EQ09540,Turnstiles,2023-08-20 0:00,2021-06-09 0:00,Good,32768.24,9940,North Stand,Sports Equipment Co.,2016-08-14 0:00,2019-07-19 0:00,406,9753,1180,4,0,8,0
EQ09541,Field Marking Equipment,2019-02-03 0:00,2022-08-10 0:00,Under Repair,39188.69,934,East Stand,Audio Visual Experts,2018-07-09 0:00,2017-09-07 0:00,34,827,753,1,0,2,1
EQ09542,Goalpost,2017-08-11 0:00,2023-03-04 0:00,Needs Repair,44616.29,9031,South Stand,Field Systems Ltd.,2019-06-21 0:00,2016-04-07 0:00,376,9021,547,4,0,5,0
EQ09543,Audio System,2016-07-01 0:00,2022-01-06 0:00,Replaced,9667.38,4598,South Stand,Turf Solutions,2017-05-15 0:00,2018-12-06 0:00,189,4546,969,6,0,9,0
EQ09544,Cameras,2016-02-18 0:00,2018-04-27 0:00,Needs Repair,14444.99,453,South Stand,Lighting Masters,2015-05-10 0:00,2018-06-18 0:00,11,273,2319,8,0,4,0
EQ09545,Audio System,2018-04-08 0:00,2020-03-30 0:00,Replaced,1425.83,6841,East Stand,Field Systems Ltd.,2016-01-02 0:00,2018-04-21 0:00,279,6685,1616,2,0,8,0
EQ09546,Goalpost,2015-02-24 0:00,2016-12-07 0:00,Good,37640.09,9734,South Stand,Lighting Masters,2017-02-28 0:00,2019-11-18 0:00,405,9727,2825,5,0,8,0
EQ09547,Goalpost,2015-07-01 0:00,2017-12-03 0:00,Under Repair,24694.08,2345,West Stand,Sports Equipment Co.,2018-07-10 0:00,2016-11-21 0:00,92,2204,2464,9,0,1,1
EQ09548,Turf Maintenance Machine,2018-08-08 0:00,2019-04-17 0:00,Replaced,23512.54,5897,East Stand,Sports Equipment Co.,2019-12-10 0:00,2019-08-30 0:00,238,5721,1964,2,0,9,0
